GEOID,LOW_INCOME_RAW,LOW_ACCESS_RAW,NO_VEHICLE_RAW,LILA,NEAREST_GROCERY_MI,LILA_N,LOW_INCOME_N,LOW_ACCESS_N,NO_VEHICLE_N,DIST_N,SCORE_0_1,SCORE_1_10
42003476100,0.0,0.0,0.0,0,0.399396370754838,0.0,0.0,0.0,0.0,0.03420554240519036,0.00855138560129759,1
42003492900,0.0,1349.6218422763,0.0,1,0.5188045418912965,1.0,0.0,0.2162133445094607,0.0,0.04621767771758127,0.3047970883312875,4
42003504100,0.0,248.203154935909,0.0,0,1.892354241487997,0.0,0.0,0.039762867319915726,0.0,0.18439301942844505,0.05405082832109441,1
42003503002,0.0,803.472998393911,0.0,0,0.34866242491933314,0.0,0.0,0.1287187112449141,0.0,0.029101846263565736,0.033019203814874255,1
42003500300,0.0,2649.12299250579,0.0,0,1.8442126566134234,0.0,0.0,0.4243972083769277,0.0,0.17955010770672147,0.1297669686020659,2
42003496101,0.0,2953.16423598572,0.0,0,2.9280311061922206,0.0,0.0,0.47310549988674516,0.0,0.2885792783782015,0.1667659195718994,3
42003151700,0.0,0.0,0.0,0,0.2164816585916512,0.0,0.0,0.0,0.0,0.015804822821098408,0.003951205705274602,1
42003141400,0.0,0.0,0.0,0,0.6636693243742074,0.0,0.0,0.0,0.0,0.06079067848145858,0.015197669620364646,1
42003110200,0.0,499.252494767308,0.0,0,0.9415157636329591,0.0,0.0,0.07998170173822124,0.0,0.0887412700756304,0.03818165786655185,1
42003101800,0.0,25.0091331005096,0.0,0,0.5985035707749671,0.0,0.0,0.004006535861796192,0.0,0.05423518196461262,0.014360102663512394,1
42003080900,0.0,0.0,0.0,0,0.22485978149076905,0.0,0.0,0.0,0.0,0.016647639061982248,0.004161909765495562,1
42003070900,0.0,0.0,0.0,0,0.18996966140304183,0.0,0.0,0.0,0.0,0.013137788441454794,0.0032844471103636984,1
42003070800,0.0,0.0,0.0,0,0.17117864507614067,0.0,0.0,0.0,0.0,0.01124746361168973,0.0028118659029224323,1
42003070500,0.0,0.0,0.0,0,0.10841548187994363,0.0,0.0,0.0,0.0,0.004933661115838586,0.0012334152789596465,1
42003140500,0.0,0.0,0.0,0,0.8142378198930943,0.0,0.0,0.0,0.0,0.07593745717124428,0.01898436429281107,1
42003140200,0.0,0.0,0.0,0,0.635441896852847,0.0,0.0,0.0,0.0,0.057951076503803295,0.014487769125950824,1
42003120300,0.0,875.159640452825,0.0,1,1.1231570050975368,1.0,0.0,0.1402031198034392,0.0,0.10701388199169204,0.30479409445861083,4
42003111400,0.0,0.0,0.0,0,0.3533887680746042,0.0,0.0,0.0,0.0,0.029577303453585238,0.0073943258633963095,1
42003520002,0.0,337.316338269506,0.0,0,0.6490725213682953,0.0,0.0,0.0540390584757619,0.0,0.05932228003630565,0.025638381704228795,1
42003516100,0.0,0.0,0.0,0,0.22763159703722344,0.0,0.0,0.0,0.0,0.016926476122194396,0.004231619030548599,1
42003515200,0.0,0.0,0.0,0,0.36014945227988693,0.0,0.0,0.0,0.0,0.030257409787224618,0.0075643524468061545,1
42003509400,0.0,4701.92982130381,0.0,1,1.3537802860468577,1.0,0.0,0.7532628329415709,0.0,0.1302139530637541,0.4332060548542527,5
42003422000,0.0,4329.83261345193,0.0,0,2.262840514811415,0.0,0.0,0.6936517779985105,0.0,0.2216629248644687,0.1941460868158193,3
42003477200,0.0,0.0,0.0,0,0.563981527996287,0.0,0.0,0.0,0.0,0.050762358914305986,0.012690589728576496,1
42003490003,0.0,2853.16906453477,0.0,0,1.885048259959382,0.0,0.0,0.45708598258422306,0.0,0.18365805767602644,0.13733171093585123,2
42003491101,0.0,3830.92033220408,0.0,0,1.8202292780938,0.0,0.0,0.6137245794556179,0.0,0.17713744544680982,0.16702927725282601,3
42003460001,0.0,2300.53366200428,0.0,0,1.026436056479612,0.0,0.0,0.36855218375808685,0.0,0.0972840191918205,0.0980314415495725,2
42003470600,0.0,0.0,0.0,0,0.2173358222539178,0.0,0.0,0.0,0.0,0.015890749348507895,0.003972687337126974,1
42003474201,0.0,1911.85902901914,0.0,0,1.1045993736818003,0.0,0.0,0.3062853770932167,0.0,0.1051470350454428,0.08754383418000404,2
42003474202,0.0,1934.88756105484,0.0,0,1.7687075426094525,0.0,0.0,0.30997461490384975,0.0,0.1719544998219251,0.10498354793625123,2
42003465800,0.0,205.608783587813,0.0,0,0.5955855475014777,0.0,0.0,0.032939125144169,0.0,0.053941636807088994,0.02007323423060605,1
42003488100,0.0,675.136816397309,0.0,0,0.9579005519264397,0.0,0.0,0.10815888162311439,0.0,0.09038953494873736,0.044229160061807216,1
42003488500,0.0,299.797104969621,0.0,0,1.1558720467275014,0.0,0.0,0.04802836817638387,0.0,0.11030492567044117,0.03718190505288707,1
42003477300,0.0,43.3426842689514,0.0,0,0.7402739298386273,0.0,0.0,0.006943624082136816,0.0,0.0684968921989382,0.018512947866161915,1
42003459201,0.0,3010.44937542186,0.0,0,0.9927781450294283,0.0,0.0,0.4822827458383137,0.0,0.09389812538887427,0.11993108051488131,2
42003523800,0.0,670.464780092239,0.0,0,0.7164150789052507,0.0,0.0,0.10741040781841882,0.0,0.06609675707349219,0.038006270832056814,1
42003523701,0.0,1659.79032974096,0.0,0,1.3470855123422296,0.0,0.0,0.26590323832672863,0.0,0.1295404771461477,0.08556576695188264,2
42003523300,0.0,400.018005773891,0.0,0,0.5587482089460701,0.0,0.0,0.06408404797784187,0.0,0.050235901336354485,0.025375784929656996,1
42003523100,0.0,575.134141919436,0.0,1,0.6701144803649979,1.0,0.0,0.09213816231385674,0.0,0.06143904354001364,0.28378739334777475,4
42003521402,0.0,3029.86129371822,0.0,0,1.4952831664945814,0.0,0.0,0.4853925916089789,0.0,0.1444487556811451,0.13319070724208207,2
42003521401,0.0,2661.05320005573,0.0,0,1.7471887997527893,0.0,0.0,0.42630846232545144,0.0,0.1697897731663984,0.1277091357566899,2
42003526101,0.0,6242.08392566281,0.0,0,1.8426451299097177,0.0,0.0,1.0,0.0,0.1793924188091235,0.24484810470228088,3
42003473100,0.0,0.0,0.0,0,0.5764684015845382,0.0,0.0,0.0,0.0,0.05201850423286531,0.013004626058216328,1
42003473300,0.0,0.0,0.0,0,0.7714600928718776,0.0,0.0,0.0,0.0,0.07163413487391045,0.01790853371847761,1
42003473601,0.0,0.0,0.0,0,0.5508646924352875,0.0,0.0,0.0,0.0,0.04944284114488091,0.012360710286220227,1
42003461000,0.0,805.627977407072,0.0,1,0.7503544931794598,1.0,0.0,0.12906394515058162,0.0,0.06951096929033615,0.29319053135270035,4
42003160900,0.0,0.64230440557003,0.0,0,0.36445857710686985,0.0,0.0,0.0001028990339154768,0.0,0.030690895954938794,0.007693303795517794,1
42003192000,0.0,0.0,0.0,0,0.4545572970497664,0.0,0.0,0.0,0.0,0.03975458066869653,0.009938645167174133,1
42003472300,0.0,0.0,0.0,0,0.21430720870871567,0.0,0.0,0.0,0.0,0.015586079112227893,0.003896519778056973,1
42003472400,0.0,0.0,0.0,0,0.8735689916385243,0.0,0.0,0.0,0.0,0.08190601071716828,0.02047650267929207,1
42003452000,0.0,4279.09821957662,0.0,0,3.083157555875482,0.0,0.0,0.6855239805386385,0.0,0.30418457478623934,0.21315093980428756,3
42003563800,0.0,0.0,0.0,0,1.6295655406927059,0.0,0.0,0.0,0.0,0.15795719512532383,0.03948929878133096,1
42003453004,0.0,5003.28854147403,0.0,0,1.0288312640603199,0.0,0.0,0.8015413764150505,0.0,0.09752497052108797,0.18468951791328211,3
42003564000,0.0,0.0,0.0,0,2.0617212967099343,0.0,0.0,0.0,0.0,0.20143088179099752,0.05035772044774938,1
42003562400,0.0,0.0,0.0,0,0.8750734138122309,0.0,0.0,0.0,0.0,0.08205735147170402,0.020514337867926006,1
42003478200,0.0,2317.92617690307,0.0,0,0.6897615650871416,0.0,0.0,0.3713385152310241,0.0,0.06341548650811417,0.09012157467323337,2
42003497000,0.0,0.0,0.0,0,1.4594850472485745,0.0,0.0,0.0,0.0,0.1408475628296046,0.03521189070740115,1
42003563000,0.0,347.803792655468,0.0,0,0.8717598108335229,0.0,0.0,0.05571917917116707,0.0,0.08172401207815203,0.03157483885377142,1
42003562500,0.0,5.20602130889893,0.0,0,0.5362331749792931,0.0,0.0,0.0008340197554050243,0.0,0.047970950521029364,0.012159541581338347,1
42003564200,0.0,1245.65252114646,0.0,0,0.8793291218981418,0.0,0.0,0.19955715686956124,0.0,0.08248546406141599,0.06053279738926625,2
42003160800,0.0,0.0,0.0,0,0.4357067415646508,0.0,0.0,0.0,0.0,0.03785826636251582,0.009464566590628954,1
42003980600,0.0,5.24067943636328,0.0,0,1.0870400956713877,0.0,0.0,0.0008395720882280196,0.0,0.10338061972024765,0.026013069347707515,1
42003453003,0.0,0.0,0.0,0,1.9974200556358463,0.0,0.0,0.0,0.0,0.19496235286885263,0.04874058821721316,1
42003564100,0.0,582.420861478895,0.0,0,0.9577008277519943,0.0,0.0,0.09330551598071492,0.0,0.0903694432432388,0.041253464006952685,1
42003161000,0.0,0.0,0.0,0,0.9956105436766105,0.0,0.0,0.0,0.0,0.09418305694326265,0.023545764235815662,1
42003101900,0.0,0.0,0.0,0,0.29813099501325024,0.0,0.0,0.0,0.0,0.02401852267035199,0.006004630667587997,1
42003120900,0.0,0.0,0.0,0,0.3933988089118474,0.0,0.0,0.0,0.0,0.03360220409327446,0.008400551023318615,1
42003141200,0.0,0.0,0.0,0,0.796369080806319,0.0,0.0,0.0,0.0,0.07413991090846078,0.018534977727115196,1
42003411002,0.0,0.0,0.0,0,1.7824028004867605,0.0,0.0,0.0,0.0,0.17333220529379192,0.04333305132344798,1
42003565200,0.0,0.0,0.0,0,0.7965393949599852,0.0,0.0,0.0,0.0,0.07415704404633554,0.018539261011583884,1
42003451104,0.0,3589.99917372037,0.0,0,2.0197008927289204,0.0,0.0,0.57512830914704,0.0,0.1972037441194521,0.16432659785927103,2
42003981800,0.0,0.0,0.0,0,0.9117463779864508,0.0,0.0,0.0,0.0,0.08574655132942373,0.021436637832355932,1
42003562300,0.0,2419.34883804433,0.0,1,0.6071072510103498,1.0,0.0,0.38758672053378934,0.0,0.05510068865639383,0.3412925162708563,4
42003981000,0.0,0.0,0.0,0,0.6476478720872482,0.0,0.0,0.0,0.0,0.059178964216510685,0.014794741054127671,1
42003981200,0.0,0.0,0.0,0,0.6761140866083962,0.0,0.0,0.0,0.0,0.06204258751301702,0.015510646878254255,1
42003486800,0.0,0.0,0.0,0,1.3319864237152594,0.0,0.0,0.0,0.0,0.12802155014178318,0.032005387535445795,1
42003525100,0.0,1993.47716896236,0.0,0,1.584752322684225,0.0,0.0,0.31936084049858154,0.0,0.1534491080038288,0.1022344451006735,2
42003473401,0.0,0.0,0.0,0,0.6779571892170475,0.0,0.0,0.0,0.0,0.06222799859266951,0.015556999648167378,1
42003459202,0.0,660.999997377396,0.0,1,0.9548170487063155,1.0,0.0,0.10589412209916872,0.0,0.09007934296133979,0.2936986601601687,4
42003202200,0.0,0.0,0.0,0,0.8469560911099772,0.0,0.0,0.0,0.0,0.07922882573760115,0.019807206434400287,1
42003300100,0.0,0.0,0.0,0,0.5679389516930473,0.0,0.0,0.0,0.0,0.051160464910583424,0.012790116227645856,1
42003459101,0.0,1681.63802915152,0.0,0,1.8577170090636526,0.0,0.0,0.2694033033163611,0.0,0.1809086086149465,0.09910781281700884,2
42003080400,0.0,0.0,0.0,0,0.18297789898647407,0.0,0.0,0.0,0.0,0.012434436271996283,0.003108609067999071,1
42003060300,0.0,0.0,0.0,0,0.41892115361824855,0.0,0.0,0.0,0.0,0.036169682140923476,0.009042420535230869,1
42003518001,0.0,1311.86905288184,0.0,0,0.9358182685230273,0.0,0.0,0.21016523784443356,0.0,0.08816811765606965,0.06407507698290413,2
42003514000,0.0,959.559214778245,0.0,1,0.7429079675194776,1.0,0.0,0.1537241770866378,0.0,0.0687618691828345,0.29793530271303614,4
42003424000,0.0,2641.05868483335,0.0,1,0.2724870204608895,1.0,0.0,0.42310528283275395,0.0,0.021438808992981936,0.3399807588147963,4
42003407001,0.0,0.0,0.0,0,1.0666802480123347,0.0,0.0,0.0,0.0,0.10133247475083243,0.025333118687708107,1
42003401100,0.0,291.680335666053,0.0,0,1.5923569855119992,0.0,0.0,0.04672803812631872,0.0,0.1542141162777428,0.047899136694699446,1
42003450700,0.0,99.9547233581543,0.0,0,2.403354862975823,0.0,0.0,0.01601303740041283,0.0,0.2357982838388088,0.062152178439784767,2
42003464300,0.0,0.0,0.0,0,0.3996081744418086,0.0,0.0,0.0,0.0,0.03422684927659907,0.008556712319149767,1
42003462100,0.0,2222.58829454129,0.0,1,0.7033573007284135,1.0,0.0,0.3560651091863182,0.0,0.06478318031533127,0.3374088169160965,4
42003523702,0.0,54.568826675415,0.0,0,0.5422528442744033,0.0,0.0,0.008742084746901359,0.0,0.04857651278214192,0.013892545144915752,1
42003521500,0.0,2919.25115277409,0.0,0,1.1907961584012157,0.0,0.0,0.46767252531999753,0.0,0.11381819575151704,0.12198905400187877,2
42003561400,0.0,102.662361711264,0.0,0,0.7827051322786561,0.0,0.0,0.0164468089397505,0.0,0.07276535507150503,0.021480700555826356,1
42003550900,0.0,0.0,0.0,0,1.1109713010313689,0.0,0.0,0.0,0.0,0.10578803350304646,0.026447008375761614,1
42003526202,0.0,2200.06740223803,0.0,0,2.0609938978339177,0.0,0.0,0.3524571967372928,0.0,0.20135770745425297,0.1208308662110218,2
42003463900,0.0,0.0,0.0,0,0.8005496231903675,0.0,0.0,0.0,0.0,0.07456046203422075,0.018640115508555186,1
42003473402,0.0,0.0,0.0,0,0.579392464952005,0.0,0.0,0.0,0.0,0.052312657007317215,0.013078164251829304,1
42003191600,0.0,0.0,0.0,0,0.5649403676810423,0.0,0.0,0.0,0.0,0.05085881556318145,0.012714703890795362,1
42003470300,0.0,102.734890401363,0.0,0,0.739424149479092,0.0,0.0,0.016458428246854145,0.0,0.06841140661979066,0.020394537304318495,1
42003475101,0.0,0.0,0.0,0,0.42255025291582476,0.0,0.0,0.0,0.0,0.0365347596009473,0.009133689900236825,1
42003507000,0.0,21.9845729061635,0.0,0,1.7991940802828492,0.0,0.0,0.0035219925217248806,0.0,0.17502136209988967,0.044459739029317394,1
42003101400,0.0,1191.64679025114,0.0,0,1.0137526734705855,0.0,0.0,0.19090528170439586,0.0,0.09600810556318619,0.06218308273167572,2
42003140800,0.0,0.0,0.0,0,0.44044260552503267,0.0,0.0,0.0,0.0,0.03833468131948029,0.009583670329870073,1
42003111300,0.0,0.0,0.0,0,0.5309267414533451,0.0,0.0,0.0,0.0,0.047437137826862465,0.011859284456715616,1
42003423000,0.0,32.5930786132813,0.0,0,1.0906413422556311,0.0,0.0,0.005221505990857122,0.0,0.10374289527351596,0.026980025016550415,1
42003417100,0.0,2145.00000687409,0.0,0,1.8514953491442367,0.0,0.0,0.34363523983640215,0.0,0.18028272664968054,0.11379772962970057,2
42003413400,0.0,2112.437912172,0.0,0,0.8115674318925433,0.0,0.0,0.33841869755823456,0.0,0.07566882344464156,0.0866009453728073,2
42003030500,0.0,0.0,0.0,0,0.43485628020569295,0.0,0.0,0.0,0.0,0.03777271227668959,0.009443178069172397,1
42003448000,0.0,217.358410276473,0.0,0,0.7144436344511162,0.0,0.0,0.03482144951349609,0.0,0.0658984351553308,0.023438898691531918,1
42003439000,0.0,0.0,0.0,0,2.5600757718952085,0.0,0.0,0.0,0.0,0.2515639784835177,0.06289099462087942,2
42003430200,0.0,0.0,0.0,0,0.29991973163410934,0.0,0.0,0.0,0.0,0.024198464680379377,0.006049616170094844,1
42003425000,0.0,0.0,0.0,0,0.9643145254245866,0.0,0.0,0.0,0.0,0.09103476313384859,0.022758690783462147,1
42003270800,0.0,0.0,0.0,0,0.6410679108533831,0.0,0.0,0.0,0.0,0.058517038119333065,0.014629259529833266,1
42003563300,0.0,0.0,0.0,0,2.2599499596959363,0.0,0.0,0.0,0.0,0.22137214292848734,0.055343035732121834,1
42003515401,0.0,0.0,0.0,0,0.1283196382814265,0.0,0.0,0.0,0.0,0.006935964791525678,0.0017339911978814194,1
42003487000,0.0,1293.27410449163,0.0,0,1.105099628548636,0.0,0.0,0.20718627302889153,0.0,0.10519735931633585,0.06773659443486227,2
42003474203,0.0,3054.88509376661,0.0,0,1.3284213540847194,0.0,0.0,0.4894014771584844,0.0,0.1276629138910763,0.12979602390446598,2
42003523200,0.0,61.3420667640676,0.0,0,0.5778639261912466,0.0,0.0,0.00982717750908068,0.0,0.052158890190107686,0.015005158049343058,1
42003526301,0.0,3319.13752427697,0.0,0,1.0196623302280963,0.0,0.0,0.531735485104765,0.0,0.09660260086401347,0.13049774723695637,2
42003474101,0.0,1789.80953565985,0.0,0,1.0748965361981904,0.0,0.0,0.2867326932759561,0.0,0.10215901086234618,0.08288629137077776,2
42003202300,0.0,0.0,0.0,0,0.3982221157439759,0.0,0.0,0.0,0.0,0.03408741556389062,0.008521853890972654,1
42003475200,0.0,3466.83696953813,0.0,0,0.08639530755048651,0.0,0.0,0.5553973658196221,0.0,0.0027184918260787,0.11175909612044409,2
42003070600,0.0,0.0,0.0,0,0.3271786151777055,0.0,0.0,0.0,0.0,0.026940633783833698,0.0067351584459584245,1
42003520001,0.0,34.1708831787109,0.0,0,0.16999347040073115,0.0,0.0,0.005474274871285474,0.0,0.011128238282013012,0.003876914544760348,1
42003415001,0.0,0.0,0.0,0,2.8908751856579027,0.0,0.0,0.0,0.0,0.28484149443203743,0.07121037360800936,2
42003446000,0.0,56.0610496997833,0.0,0,0.5331451283166603,0.0,0.0,0.008981143215537672,0.0,0.047660301475746424,0.01371130401204414,1
42003404000,0.0,846.056555597124,0.0,0,1.2150850580792223,0.0,0.0,0.1355407209631976,0.0,0.11626159260404803,0.05617354234365153,2
42003458001,0.0,0.0,0.0,0,1.7442832571654232,0.0,0.0,0.0,0.0,0.1694974835317513,0.04237437088293782,1
42003562901,0.0,0.0,0.0,0,0.40278840862715903,0.0,0.0,0.0,0.0,0.034546772134439886,0.008636693033609972,1
42003409002,0.0,0.0,0.0,0,2.154131020718928,0.0,0.0,0.0,0.0,0.21072704719083596,0.05268176179770899,1
42003565100,0.0,0.0,0.0,0,0.7117308534148277,0.0,0.0,0.0,0.0,0.06562553680532135,0.016406384201330337,1
42003563100,0.0,0.0,0.0,0,0.8803997832835156,0.0,0.0,0.0,0.0,0.08259316966742652,0.02064829241685663,1
42003563900,0.0,9.68970197439194,0.0,0,0.38462869823322343,0.0,0.0,0.0015523184388077655,0.0,0.032719954954261304,0.008490452426326879,1
42003130800,0.0,0.0,0.0,0,0.578001211320488,0.0,0.0,0.0,0.0,0.0521727006984936,0.0130431751746234,1
42003456001,0.0,3161.9840887594,0.0,0,2.2215296162177323,0.0,0.0,0.5065590476538887,0.0,0.21750716149366314,0.15568859990419354,2
42003475402,0.0,2772.45838088077,0.0,0,1.3872890010089542,0.0,0.0,0.4441558963157291,0.0,0.13358483810820435,0.1222273887901969,2
42003495000,0.0,0.0,0.0,0,2.4190776453288887,0.0,0.0,0.0,0.0,0.23737995272557588,0.05934498818139397,2
42003496102,0.0,0.0,0.0,0,2.7588013395363835,0.0,0.0,0.0,0.0,0.27155522686977357,0.06788880671744339,2
42003051000,0.0,0.0,0.0,0,0.7533316165315823,0.0,0.0,0.0,0.0,0.06981045975407088,0.01745261493851772,1
42003521200,0.0,964.034777291585,0.0,1,1.0581704769206086,1.0,0.0,0.15444117521845396,0.0,0.10047641506196514,0.3060073388091821,4
42003413202,0.0,83.4075616598129,0.0,0,0.19673471173224366,0.0,0.0,0.01336213396889827,0.0,0.013818333995214602,0.006127010292583305,1
42003429700,0.0,274.946468118113,0.0,0,0.9750104326669622,0.0,0.0,0.044047223874664275,0.0,0.09211074213814446,0.03183713030946897,1
42003410000,0.0,350.981415251154,0.0,0,1.5193022650052455,0.0,0.0,0.05622824355311521,0.0,0.1468650112744246,0.047961901529229196,1
42003270300,0.0,0.0,0.0,0,0.7923246431500037,0.0,0.0,0.0,0.0,0.07373305154592462,0.018433262886481155,1
42003412004,0.0,0.0,0.0,0,2.469201091238224,0.0,0.0,0.0,0.0,0.24242223424497192,0.06060555856124298,2
42003412003,0.0,0.0,0.0,0,1.194172076147967,0.0,0.0,0.0,0.0,0.11415780384023935,0.028539450960059838,1
42003564400,0.0,1159.62319190125,0.0,1,1.1065658864953547,1.0,0.0,0.1857750081080681,0.0,0.10534486085405494,0.3134912168351274,4
42003462600,0.0,1502.83495816588,0.0,1,0.6022110498280919,1.0,0.0,0.24075853129550848,0.0,0.054608144213595534,0.3118037423125006,4
42003485000,0.0,289.831203307956,0.0,0,0.8841091213492791,0.0,0.0,0.04643180174434783,0.0,0.08296631892799458,0.03002794008086821,1
42003523501,0.0,881.854029957205,0.0,0,0.7561693764351052,0.0,0.0,0.14127558047268102,0.0,0.0700959306361786,0.045779098753580855,1
42003484500,0.0,4396.0810074851,0.0,0,1.504090716435015,0.0,0.0,0.7042649634061603,0.0,0.14533477110746149,0.17718668545809743,3
42003191700,0.0,0.0,0.0,0,0.3736295251768665,0.0,0.0,0.0,0.0,0.03161346823882226,0.007903367059705565,1
42003451101,0.0,1944.4112667907,0.0,0,1.02849437700443,0.0,0.0,0.3115003402624444,0.0,0.0974910806049974,0.08667283820373822,2
42003480300,0.0,2704.68569813484,0.0,0,1.0817128906253402,0.0,0.0,0.43329851542289954,0.0,0.10284471746799018,0.11237088245157746,2
42003468900,0.0,0.0,0.0,0,0.4200925390383525,0.0,0.0,0.0,0.0,0.036287520309244224,0.009071880077311056,1
42003552000,0.0,0.0,0.0,0,0.6167365821583252,0.0,0.0,0.0,0.0,0.05606937302377364,0.01401734325594341,1
42003290400,0.0,3143.13458610605,0.0,1,0.5234170877781356,1.0,0.0,0.5035393025050202,0.0,0.04668168721374887,0.36237828230444125,4
42003980100,0.0,0.0,0.0,0,1.1976119475743177,0.0,0.0,0.0,0.0,0.11450384549415038,0.028625961373537595,1
42003470502,0.0,151.249726366252,0.0,0,0.7788257141582784,0.0,0.0,0.024230646073889767,0.0,0.07237509622278633,0.022939903270474536,1
42003040600,0.0,52.7845325469971,0.0,0,0.9912623458536562,0.0,0.0,0.008456235637907131,0.0,0.09374564013905852,0.025127657162346058,1
42003408001,0.0,2760.95789951284,0.0,0,1.3396817612828853,0.0,0.0,0.4423134857514224,0.0,0.12879568004643777,0.12066161716189393,2
42003010301,0.0,0.0,0.0,0,0.39814794987854407,0.0,0.0,0.0,0.0,0.03407995468074796,0.00851998867018699,1
42003101100,0.0,0.0,0.0,0,0.0624703045844005,0.0,0.0,0.0,0.0,0.0003117019871358348,7.79254967839587e-05,1
42003050900,0.0,0.0,0.0,0,0.3483695876721764,0.0,0.0,0.0,0.0,0.029072387637712277,0.007268096909428069,1
42003519000,0.0,837.864862992428,0.0,0,0.8570051581244355,0.0,0.0,0.13422838798237724,0.0,0.08023973438474064,0.04690561119266061,1
42003421200,0.0,3402.0343965456,0.0,0,1.3280820197630763,0.0,0.0,0.5450158051478551,0.0,0.12762877778674675,0.14091035547625771,2
42003413500,0.0,2215.53776593467,0.0,0,0.8389783800334378,0.0,0.0,0.3549355939970665,0.0,0.0784262898305313,0.09059369125704612,2
42003430100,0.0,0.0,0.0,0,0.48986566257968484,0.0,0.0,0.0,0.0,0.04330650563637775,0.010826626409094438,1
42003427000,0.0,2182.39918839419,0.0,1,0.5610948003223657,1.0,0.0,0.34962669749148784,0.0,0.05047196200847331,0.3325433300004159,4
42003110600,0.0,0.0,0.0,0,0.8710182265842242,0.0,0.0,0.0,0.0,0.08164941073166683,0.020412352682916707,1
42003460002,0.0,353.376540041994,0.0,0,0.21038565557296254,0.0,0.0,0.056611949510831205,0.0,0.015191581596244962,0.015120285301227481,1
42003488400,0.0,0.0,0.0,0,0.36187400180245466,0.0,0.0,0.0,0.0,0.030430894750781503,0.007607723687695376,1
42003451102,0.0,1452.3817243576,0.0,0,1.12518381134466,0.0,0.0,0.23267577649612908,0.0,0.10721777315475675,0.073339598587915,2
42003180300,0.0,0.0,0.0,0,0.522578043175265,0.0,0.0,0.0,0.0,0.046597281622348476,0.011649320405587119,1
42003290100,0.0,0.0,0.0,0,0.3503316986527427,0.0,0.0,0.0,0.0,0.029269770633969343,0.007317442658492336,1
42003407002,0.0,3310.56077801105,0.0,0,1.1326918707195461,0.0,0.0,0.5303614654074875,0.0,0.10797306338561986,0.13306555892790248,2
42003010302,0.0,0.0,0.0,0,0.2555050930873875,0.0,0.0,0.0,0.0,0.01973047356221326,0.004932618390553315,1
42003409001,0.0,0.0,0.0,0,1.3071651916919773,0.0,0.0,0.0,0.0,0.12552460211179295,0.03138115052794824,1
42003459102,0.0,5421.29752875865,0.0,0,1.4753710574763115,0.0,0.0,0.8685076319577031,0.0,0.1424456519939678,0.2093129393900326,3
42003477100,0.0,0.0,0.0,0,0.23249924245397358,0.0,0.0,0.0,0.0,0.017416147933111945,0.004354036983277986,1
42003552400,0.0,0.0,0.0,0,0.4877038504488321,0.0,0.0,0.0,0.0,0.04308903325078954,0.010772258312697385,1
42003526102,0.0,0.0,0.0,0,2.6763657509506635,0.0,0.0,0.0,0.0,0.26326243220401624,0.06581560805100406,2
42003456004,0.0,2153.6588934809,0.0,0,0.5438778356188855,0.0,0.0,0.3450224186551955,0.0,0.048739982465377224,0.08118947934738341,2
42003070300,0.0,0.0,0.0,0,0.36702406863030107,0.0,0.0,0.0,0.0,0.030948977382942833,0.007737244345735708,1
42003517000,0.0,0.0,0.0,0,0.58947528314616,0.0,0.0,0.0,0.0,0.05332696093079006,0.013331740232697516,1
42003413100,0.0,1032.81753558666,0.0,0,1.1514774276227078,0.0,0.0,0.16546037315206255,0.0,0.10986283901229386,0.06055778438348598,2
42003429400,0.0,0.0,0.0,0,0.6853028361652489,0.0,0.0,0.0,0.0,0.06296695057777285,0.015741737644443213,1
42003401300,0.0,371.451793690678,0.0,0,0.7600402305180703,0.0,0.0,0.059507657717247975,0.0,0.07048532796616502,0.029522863534990854,1
42003526302,0.0,17.4808346752543,0.0,0,0.38975431492607154,0.0,0.0,0.0028004805580050117,0.0,0.03323557796973803,0.00886899060403551,1
42003980000,0.0,0.0,0.0,0,0.532719047377338,0.0,0.0,0.0,0.0,0.047617438899019406,0.011904359724754851,1
42003090200,0.0,0.0,0.0,0,0.45943856897062096,0.0,0.0,0.0,0.0,0.040245623268644504,0.010061405817161126,1
