placeId,name,address,lat,lng,types,category,businessStatus,rating,userRatingsTotal
ChIJNbEMmMpdNIgRYjUv4QzMR-A,Bruegger's Bagels,"1134 Thorn Run Road Extension, Coraopolis",40.50525,-80.2085704,"bakery,cafe,store,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,3.9,374.0
ChIJLSe6tF9dNIgRGwPdKIv1bzk,Curry Mouth,"1136 Thorn Run Road ste E, Coraopolis",40.5055896,-80.20924140000001,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,5.0,323.0
ChIJCduFz2JeNIgRe2G5M3pxXu8,Uni-Mart,"1300 Coraopolis Heights Road, Coraopolis",40.50146790000001,-80.17558009999999,"convenience_store,gas_station,store,food,point_of_interest,establishment",convenience,OPERATIONAL,2.5,22.0
ChIJReokTk5fNIgRlcZA7Tg2Kwo,FruiTastik,"1315 Coraopolis Heights Road Suite 2002, Moon Twp",40.5009183,-80.1775739,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.9,67.0
ChIJY01ajK5fNIgRKUINdo-N5ks,Kosbar Ranch,"363 Coraopolis Road, Coraopolis",40.503391,-80.130566,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.4,269.0
ChIJ_SP0Fo9fNIgRbLoiihFiUFE,"All American Grating, Inc.","3001 Grand Avenue, Pittsburgh",40.50363240000001,-80.1011323,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",grocery,OPERATIONAL,5.0,1.0
ChIJXYk0VVr1NIgRXm1XdtD38uU,Jabby Joe's,"1562 Island Avenue, McKees Rocks",40.4889113,-80.07905099999999,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.4,428.0
ChIJOeshiQT1NIgR9Fed4LhUIgk,Kuhn's Market,"661 Lincoln Avenue, Bellevue",40.49719399999999,-80.060188,"grocery_or_supermarket,supermarket,store,food,point_of_interest,establishment",grocery,OPERATIONAL,4.1,1087.0
ChIJdd7vMQ_1NIgRPLtLfNx3oBY,bp,"901 Ohio River Boulevard, Pittsburgh",40.49564000000001,-80.066724,"gas_station,supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",grocery,OPERATIONAL,2.3,24.0
ChIJWc81avf0NIgRtCY_9PDFxJg,Giant Eagle Supermarket,"4110 Brighton Road, Pittsburgh",40.4892217,-80.0442083,"grocery_or_supermarket,supermarket,store,food,point_of_interest,establishment",grocery,OPERATIONAL,3.9,829.0
ChIJr2d4OwL1NIgRl68mNYuZh80,Dollar General,"491 Lincoln Avenue, Bellevue",40.4952188,-80.0553935,"drugstore,convenience_store,grocery_or_supermarket,food,health,store,point_of_interest,establishment",convenience,OPERATIONAL,3.8,479.0
ChIJRbbiBQf1NIgRzJH_KtkziAo,Sunoco,"4528 Ohio River Boulevard, Bellevue",40.4920559,-80.0613856,"gas_station,convenience_store,atm,finance,food,store,point_of_interest,establishment",convenience,OPERATIONAL,1.9,44.0
ChIJr13Ccgf1NIgRGaC0KUD7-Vg,Shell,"4501 Ohio River Boulevard, Pittsburgh",40.491287,-80.061334,"gas_station,convenience_store,car_wash,restaurant,food,store,point_of_interest,establishment","convenience,restaurant",OPERATIONAL,3.9,59.0
ChIJ-Sf1Ev70NIgREGEGFriVrmw,CVS,"355 Lincoln Avenue, Bellevue",40.4934355,-80.052379,"drugstore,convenience_store,clothing_store,food,health,store,point_of_interest,establishment",convenience,OPERATIONAL,2.9,117.0
ChIJW2jcDAf1NIgRaC2QT6srDz8,Food Mart,"4501 Ohio River Boulevard, Pittsburgh",40.4913053,-80.06138,"convenience_store,food,store,point_of_interest,establishment",convenience,OPERATIONAL,,
ChIJeTbUjU_1NIgROfdbRCARMdk,Pit Stop Express,"4501 Ohio River Boulevard, Pittsburgh",40.49128870000001,-80.0613303,"convenience_store,gas_station,car_wash,food,store,point_of_interest,establishment",convenience,OPERATIONAL,4.0,56.0
ChIJv5_T-Kr1NIgRTC72TQPjaYg,Snack Shop,"4215 Ohio River Boulevard, Pittsburgh",40.48746019999999,-80.0561336,"convenience_store,food,store,point_of_interest,establishment",convenience,OPERATIONAL,,
ChIJM7DkMw_1NIgReoh9cUobs6E,Par Mar Store 204,"901 Ohio River Boulevard, Pittsburgh",40.495754,-80.06645999999999,"convenience_store,food,store,point_of_interest,establishment",convenience,OPERATIONAL,,
ChIJGR4hRvb1NIgRBkGBBZhR9eU,Cogo's,"620 Lincoln Avenue, Bellevue",40.4975216,-80.0590007,"convenience_store,food,store,point_of_interest,establishment",convenience,OPERATIONAL,4.8,4.0
ChIJi-bgKRP1NIgRRBL-1mMe33M,Ben Avon Mini Mart,"200 Division Avenue, Pittsburgh",40.5039732,-80.0753793,"convenience_store,gas_station,food,store,point_of_interest,establishment",convenience,OPERATIONAL,4.3,21.0
ChIJi-bgKRP1NIgRZ2frzi0i5ko,ATM (Belany's Mini Mart),"200 Division Avenue, Pittsburgh",40.50396569999999,-80.07540139999999,"atm,convenience_store,finance,food,store,point_of_interest,establishment",convenience,OPERATIONAL,5.0,2.0
ChIJ-bbQnwj1NIgRi3JDFXDrjxY,Eat'n Park,"1002 Ohio River Boulevard, Pittsburgh",40.4941249,-80.0649332,"meal_takeaway,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,4.0,2240.0
ChIJcYYcAwb1NIgRUS2zuQdxLMU,Subway,"971 Ohio River Boulevard, Pittsburgh",40.4946473,-80.0644427,"meal_takeaway,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,3.9,237.0
ChIJEYDeeAP1NIgRDOJC5eC3Xc0,Pizza Ephesus (Bellevue),"501 Lincoln Avenue, Bellevue",40.495497,-80.055789,"meal_delivery,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,3.9,289.0
ChIJXdGgvQP1NIgRBnVrDuK1WGk,Dari-Villa Restaurant,"559 Lincoln Avenue, Bellevue",40.496348,-80.05761799999999,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.6,440.0
ChIJl-pwugj1NIgRdFP9rOV5_Ns,Dunkin',"940 Ohio River Boulevard, Avalon",40.4946448,-80.06576009999999,"cafe,meal_takeaway,bakery,store,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,3.7,499.0
ChIJj7ySlgP1NIgRkXAxUfRfPbA,Grille 565,"565 Lincoln Avenue, Pittsburgh",40.4964169,-80.05782160000001,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.5,537.0
ChIJBYjx_f30NIgReQYBVSS_cnI,Good L'Oven Cookie Shop,"419 Lincoln Avenue, Bellevue",40.494166,-80.0532547,"bakery,store,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.7,202.0
ChIJzwM6c_70NIgRNpZ20ll0FSo,Papa Johns Pizza,"357 Lincoln Avenue, Bellevue",40.4936554,-80.05246679999999,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,3.3,185.0
ChIJe0wuiIr1NIgRXEk31l0RsjY,Mia Madre Trattoria,"649 California Avenue, Avalon",40.5011754,-80.067173,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.6,277.0
ChIJ485t1vj0NIgRWvPTN26wOJ8,Thai Tamarind Noodle & Rice,"513 Lincoln Avenue, Bellevue",40.4957013,-80.0560739,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.6,675.0
ChIJpTkQrwf1NIgREgG75DktVqU,McDonald's,"4557 Ohio River Boulevard, Pittsburgh",40.4921511,-80.0621863,"cafe,store,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,3.2,2371.0
ChIJ2feyBAL1NIgRbFXW3m98LoA,Pizza Hut,"481 Lincoln Avenue, Bellevue",40.49507,-80.05520849999999,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,3.9,567.0
ChIJeRApgwP1NIgRr7ab5RzL2gc,China Sea Chinese Restaurant,"610 Lincoln Avenue, Bellevue",40.4972056,-80.0583585,"meal_delivery,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.0,424.0
ChIJucxxowP1NIgR5OilbCFCS5Q,Joe's Rusty Nail Restaurant,"560 Lincoln Avenue, Bellevue",40.496663,-80.05738099999999,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.6,836.0
ChIJNatzAP70NIgR8Kee_Ham_Iw,R & B's Pizza Place,"421 Lincoln Avenue, Bellevue",40.49423060000001,-80.0534242,"meal_takeaway,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,4.1,395.0
ChIJqW0yygj1NIgRLbCLQlBFvcU,Burger King,"920 Ohio River Boulevard, Avalon",40.49499349999999,-80.0662833,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,3.6,1013.0
ChIJ3wTB1Rv1NIgR-zYgM0oFM-Q,Big Shot Bob’s Avalon - The Original,"344 Union Avenue, Pittsburgh",40.5036656,-80.0618525,"meal_delivery,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.4,502.0
ChIJLVaMDYtfNIgRp2NeeppNCw0,KFC,"4306 Ohio River Boulevard, Bellevue",40.4884129,-80.0566405,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,3.3,845.0
ChIJteciFQb1NIgRG_Sreb5vmiU,Wendy's,"1015 Ohio River Boulevard, Avalon",40.4941225,-80.0635886,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,3.1,1010.0
ChIJsapo8Kr1NIgRajOhGHUMjAE,Arby's,"4260 Ohio River Boulevard, Bellevue",40.487669,-80.0556819,"meal_takeaway,store,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,4.1,934.0
ChIJndE5IBL1NIgRqngiYVqjKiM,Pizza Pronto Pizza and Gyro House,"518 California Avenue, Pittsburgh",40.502209,-80.0706483,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,4.4,423.0
ChIJW4-dGKv1NIgRYFA7b1oo8Bk,BeanThru,"4221 Ohio River Boulevard, Pittsburgh",40.48662230000001,-80.0548997,"cafe,bakery,store,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.8,605.0
ChIJS33qI0n1NIgRsGyjMCCGIbw,Popeyes Louisiana Kitchen,"4575 Ohio River Boulevard, Bellevue",40.49258,-80.06317,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.1,344.0
ChIJx1V91hf1NIgRhuy-LeaZLa0,Wingstop,"4500 Ohio River Boulevard, Bellevue",40.4912791,-80.06067379999999,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,3.9,261.0
ChIJXQzcBtn1NIgR8IRS4jDHCTc,Starbucks Coffee Company,"850 Ohio River Boulevard, Pittsburgh",40.4958,-80.06756,"cafe,store,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.2,204.0
ChIJvdAjQw_1NIgR-0rEZsEb0ZE,Jackman Inn,"918 Jackman Avenue #2808, Pittsburgh",40.4964098,-80.0655057,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.5,256.0
ChIJXZJZc-f1NIgRn4fuFb2vnW0,Valkyrie Doughnuts PGH,"601 Lincoln Avenue, Bellevue",40.4967691,-80.0584746,"bakery,store,restaurant,food,point_of_interest,establishment",restaurant,CLOSED_TEMPORARILY,4.3,71.0
ChIJCwFUlgP1NIgRJIE0Q3mXePA,565 Live - Speakeasy & Stage,"565 Lincoln Avenue - Downstairs Level, Bellevue",40.4965209,-80.05775450000002,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.8,117.0
ChIJn-c8sLv1NIgRxUkl2yMRZlE,Lucky Bites,"549 Lincoln Avenue Suite 102, Bellevue",40.4962786,-80.05724579999999,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.9,68.0
ChIJhcZ4Xin1NIgRJGr6vrn_9RU,Indian Curry King ( Bellevue),"531 Lincoln Avenue, Bellevue",40.4960298,-80.0567185,"restaurant,food,point_of_interest,establishment",restaurant,CLOSED_TEMPORARILY,4.3,271.0
ChIJKVeC1B71NIgR_JyGk57q2SA,EVIA Greek Restaurant,"564 Lincoln Avenue, Bellevue",40.4966341,-80.0575037,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.6,261.0
ChIJKbYfIzf1NIgR4Vy-gDHRViM,Tavern Pizza,"600 Lincoln Avenue, Bellevue",40.49703909999999,-80.0582635,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.3,391.0
ChIJcUhssQP1NIgRCkrSkx7XmlI,Lincoln Avenue Brewery,"538 Lincoln Avenue, Pittsburgh",40.4962984,-80.0567071,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.6,630.0
ChIJf0zozEj1NIgRyM9GNLPoX9o,Pizza Bella (Bellevue),"616 Lincoln Avenue, Bellevue",40.4974949,-80.0586854,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,5.0,8.0
ChIJ-0UmIgD1NIgRxcmOqORLYTM,Haven Cafe Bellevue,"6 North Balph Avenue, Bellevue",40.49579719999999,-80.0553077,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,5.0,27.0
ChIJbaQVxuj1NIgRemVOJA2Nbng,Wunderbar Coffee and Bistro,"411 Lincoln Avenue Suite 1, Bellevue",40.4941184,-80.05299029999999,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.8,145.0
ChIJU7TUSGP1NIgRUkLLl9uhXNE,202 Hometown Tacos,"407 Lincoln Avenue, Bellevue",40.4941025,-80.05280739999999,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.3,762.0
ChIJ9ejYQw71NIgR2WwvdcUrOaY,Revival on Lincoln,"366 Lincoln Avenue, Bellevue",40.4943086,-80.0522881,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.7,372.0
ChIJi1xOxDb1NIgRGGuqoA_xzLY,Umai Thai and Sushi,"172 Lincoln Avenue, Bellevue",40.49127089999999,-80.04757790000001,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.6,77.0
ChIJ-26JDyT1NIgR_pZksWPJN8g,North Boroughs Food Pantry,"939 California Ave, Pittsburgh",40.49909239999999,-80.0623071,"food,point_of_interest,establishment",food_bank,OPERATIONAL,3.3,3.0
ChIJ35mtUeD1NIgRnAdwrxx-c5g,North Hills Community Outreach,"939 California Ave, Pittsburgh",40.4990957,-80.0623171,"point_of_interest,establishment",food_bank,OPERATIONAL,4.4,8.0
ChIJ4c8brgP1NIgRdEbpT81SdIU,Enjoy Bellevue,"18 Hawley Ave, Bellevue",40.4965566,-80.05650949999999,"point_of_interest,establishment",food_bank,OPERATIONAL,,
ChIJAZXpIwX1NIgRf3KYA2X2lrw,Greenstone United Methodist Church,"939 California Ave, Avalon",40.4991219,-80.0622319,"church,place_of_worship,point_of_interest,establishment",food_bank,OPERATIONAL,4.5,29.0
ChIJM4eKvAb1NIgRnHu63_cdTmk,North Hills Community Outreach - North Boroughs Office,"939 California Ave, Pittsburgh",40.4991306,-80.06228089999999,"food,point_of_interest,establishment",food_bank,OPERATIONAL,5.0,3.0
ChIJ37j_ZAL1NIgR7Bwx3W5vvQE,Bellevue Farmers Market,"34 N Balph Ave, Bellevue",40.4965156,-80.0543,"point_of_interest,establishment",farmers_market,OPERATIONAL,4.3,35.0
ChIJz-glOo_0NIgRBqGavLDqnIE,Center Point Convenience Store,"4061 Perrysville Avenue, Pittsburgh",40.4923556,-80.021723,"convenience_store,store,food,point_of_interest,establishment",convenience,OPERATIONAL,4.8,15.0
ChIJDYClFV71NIgRhvMb_CtJ2L4,Ida's Sandwich Shop,"3921 Perrysville Avenue, Pittsburgh",40.49032949999999,-80.01883049999999,"restaurant,food,store,point_of_interest,establishment",restaurant,OPERATIONAL,4.6,193.0
ChIJA6JJtGLzNIgRICd2GWO1Nak,bp,"4260 Evergreen Road, Pittsburgh",40.495281,-80.00787100000001,"gas_station,supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",grocery,OPERATIONAL,4.1,47.0
ChIJ2bcdCFX1NIgR7N-lNKdExBk,Perry Express,"3904 Perrysville Avenue, Pittsburgh",40.48971329999999,-80.01809999999999,"convenience_store,store,food,point_of_interest,establishment",convenience,OPERATIONAL,,
ChIJxY5Vh3D1NIgR8O2wtScixjc,Pgh Dawg House,Pittsburgh,40.49202630000001,-80.0143306,"meal_takeaway,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,,
ChIJcxRgBgb1NIgREsMYayFa7ho,Enjoy! Meal Solutions,"4520 Valley View Street, Pittsburgh",40.4990881,-80.0109681,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,5.0,7.0
ChIJfbwbwhbzNIgRTx0w1Qdw7dU,SHOP 'n SAVE,"1620 Babcock Boulevard, Millvale",40.49912399999999,-79.97912110000001,"grocery_or_supermarket,supermarket,store,food,point_of_interest,establishment",grocery,OPERATIONAL,4.0,667.0
ChIJB5uj-gTzNIgR0sIgYUONhZs,bp,"1001 Evergreen Road Pittsburgh, Millvale",40.49045,-79.9717,"gas_station,supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",grocery,OPERATIONAL,2.6,50.0
ChIJJ6mC7RDzNIgRP7aECEKy1Wo,Sunoco,"1329 Babcock Boulevard, Millvale",40.4957949,-79.9768485,"gas_station,atm,convenience_store,finance,store,food,point_of_interest,establishment",convenience,OPERATIONAL,2.1,27.0
ChIJmUj5oRvzNIgRy5zZkDWU388,Dollar General,"1701 Babcock Boulevard, Millvale",40.4996483,-79.98083919999999,"drugstore,convenience_store,grocery_or_supermarket,health,store,food,point_of_interest,establishment",convenience,OPERATIONAL,4.2,203.0
ChIJc5p7phXzNIgRxCalShw7QJ8,The Flame Barbeque,"1805 Babcock Boulevard, Pittsburgh",40.5015714,-79.9832474,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,3.3,35.0
ChIJuRKBxtjzNIgR1s03-gUbq0U,Fornello Pizzeria,"1256 Evergreen Avenue, Pittsburgh",40.4949248,-79.975786,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.7,253.0
ChIJdVP4khDzNIgRYIzAhTkTdoM,Rita's Italian Ice & Frozen Custard,"1320 Babcock Boulevard, Pittsburgh",40.496091,-79.976441,"store,restaurant,food,point_of_interest,establishment",restaurant,CLOSED_TEMPORARILY,4.6,466.0
ChIJ5_3M_njzNIgRVK0QsnBaUMQ,Ruckus Cafe (Shaler),"1707 Babcock Boulevard, Pittsburgh",40.5005224,-79.9810945,"restaurant,art_gallery,cafe,store,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.6,407.0
ChIJNcHalxDzNIgRPVc2ebSZtvc,Ford's Tavern,"1402 Evergreen Avenue, Pittsburgh",40.4963126,-79.976062,"bar,meal_takeaway,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,4.4,63.0
ChIJUUsxHFPzNIgR7JI0P48xA4E,Caesars Alehouse & Eatery,"623 North Avenue, Millvale",40.4860543,-79.97329839999999,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.6,141.0
ChIJQQ9urQTzNIgR7VgT3deDMQI,Tasty Taquitos,"301 North Avenue, Pittsburgh",40.4818167,-79.97431859999999,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.8,98.0
ChIJ47pOfZPzNIgRY_j6yEEmhLA,Millvale Market,"524 Grant Avenue Floor 1, Millvale",40.4809667,-79.9747855,"grocery_or_supermarket,cafe,store,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.5,65.0
ChIJC8pHiajzNIgRZT-3zgGzF38,Asgard Raw Dog & Cat Food,"10 Sedgwick Street, Pittsburgh",40.4796371,-79.9744644,"store,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.7,87.0
ChIJL34Y8nLzNIgR3Qp6i7lC7XM,Taproom 616,"616 North Avenue, Millvale",40.48590950000001,-79.9729409,"restaurant,bar,food,point_of_interest,establishment",restaurant,OPERATIONAL,,
ChIJ87dkzcTzNIgRQ_0EH32O5gc,Fox's Pizza Den,"401 Grant Avenue, Pittsburgh",40.47981860000001,-79.9733086,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.4,127.0
ChIJxVy9G6nzNIgRLFFQap_SmqM,Grist House Craft Brewery,"10 East Sherman Street, Pittsburgh",40.4787139,-79.9722824,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.8,734.0
ChIJKVh9ZJPyNIgRukGVEuDBCkM,Pittsburgh Sandwich Society Food Truck,"501E East Ohio Street, Pittsburgh",40.4787536,-79.9681918,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.6,133.0
ChIJbcJEVVbyNIgRqNV9hr7lGX4,Spirit,"242 51st Street, Pittsburgh",40.4786379,-79.9565781,"restaurant,meal_delivery,night_club,bar,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.6,1493.0
ChIJYYWWt3HzNIgRdbh0dC_GfCA,Oishii Donburi,"5227 Butler Street, Pittsburgh",40.4811116,-79.95425759999999,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.6,373.0
ChIJuRYuMSbzNIgRtIlpZyP4PjM,Lolev Beer,"5247 Butler Street, Pittsburgh",40.48162169999999,-79.95385759999999,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.8,173.0
ChIJeWWKpRLzNIgRRIcitDNXHAs,ippa Pittsburgh,"5241 Butler Street, Pittsburgh",40.4813528,-79.95401009999999,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,,
ChIJAeVyyVfyNIgRJl5qfH2SbDs,Dive Bar & Grille (Lawrenceville),"5147 Butler Street, Pittsburgh",40.47967879999999,-79.9550826,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.4,936.0
ChIJk8LxzX_zNIgROyn2KZl4J24,Zen Asian Diner,"5100 Butler Street, Pittsburgh",40.4783482,-79.9554342,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.0,104.0
ChIJA8iHbgDzNIgRhXDP6i-tV9I,Pesaro's Pizza,"5424 Butler Street, Pittsburgh",40.4831374,-79.9503367,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.2,232.0
ChIJx_Xv4R3zNIgRTRJgPYYvyNo,Cuddy’s Soul Food@Lawrencehall,"4609 Butler Street, Pittsburgh",40.47324649999999,-79.95882460000001,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,3.9,66.0
ChIJd3GeTEfzNIgRWwRXvso94LI,"La Palapa, Mezcal & Cocina","4609 Butler Street, Pittsburgh",40.47324649999999,-79.95882460000001,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.5,8.0
ChIJT6B4EELzNIgRvec4atFU0SM,LOADED at Lawrence Hall,"4609 Butler Street, Pittsburgh",40.47324649999999,-79.95882460000001,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.4,7.0
ChIJY7vxeg3zNIgRbP8LKtK3xXc,Lawrence Hall,"4609 Butler Street, Pittsburgh",40.47324649999999,-79.95882460000001,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.2,298.0
ChIJa0KmcmvzNIgRe89DrhsVJkM,Kazoku Sushi @Lawrence Hall,"4609 Butler Street Lawrence Hall, Pittsburgh",40.47324649999999,-79.95882460000001,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.0,8.0
ChIJO38KU7rzNIgR7KDaInpmlh4,Rising Crust Pizzeria,"183 Butler Street, Etna",40.4933512,-79.948587,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.8,135.0
ChIJq6q6V-ryNIgRAKw2HGm5H-E,Bread Of Life Food Pantry,"94 Locust St, Etna",40.4979669,-79.94473339999999,"food,point_of_interest,establishment",food_bank,OPERATIONAL,4.9,11.0
ChIJNXhmBZTyNIgRF5z9CCb-Wlg,Circle K,"501 North Main Street, Sharpsburg",40.49482140000001,-79.93671119999999,"convenience_store,atm,meal_takeaway,finance,cafe,store,restaurant,food,point_of_interest,establishment","convenience,fast_food,restaurant",OPERATIONAL,3.3,93.0
ChIJH0V5AkvzNIgRTo78I-xhsdg,Keystone Vapors And Convenience Store Etna,"358 Butler Street, Etna",40.49662689999999,-79.943692,"convenience_store,meal_takeaway,store,restaurant,food,point_of_interest,establishment","convenience,fast_food,restaurant",OPERATIONAL,3.9,49.0
ChIJMeHd5OryNIgRbZ-HUtC4e8k,Store Xpress,"Bridge Street, Etna",40.4978395,-79.9436703,"convenience_store,store,food,point_of_interest,establishment",convenience,OPERATIONAL,1.0,1.0
ChIJMXNV8-ryNIgRXPF257oAaXU,Etna Express,"421 Butler Street #2106, Pittsburgh",40.4987481,-79.9441714,"convenience_store,store,food,point_of_interest,establishment",convenience,OPERATIONAL,4.1,22.0
ChIJY2r93f70NIgRTYyuaQbVByQ,7-Eleven,"22 Grant Avenue, Etna",40.5040831,-79.9486201,"convenience_store,cafe,liquor_store,store,restaurant,food,point_of_interest,establishment","convenience,restaurant",OPERATIONAL,3.5,36.0
ChIJSwksOMDyNIgRkP-SqVRDHQQ,Pizza Hut,"550 Butler Street, Etna",40.5005636,-79.9432247,"meal_takeaway,meal_delivery,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,3.8,315.0
ChIJx7uIQJfyNIgR2H_ZeotSwMs,Krazy Karen's,"1000 North Canal Street, Pittsburgh",40.4947572,-79.9324936,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.3,161.0
ChIJi-71IsDyNIgRLLv1roZzQzs,Subway,"500 Butler Street Suite 100, Etna",40.5003831,-79.9430847,"meal_takeaway,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,3.3,83.0
ChIJMah88J7yNIgR6jk7t77zufs,Gino Bros Pizza Bar,"713 Main Street, Sharpsburg",40.49446510000001,-79.9347533,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.2,522.0
ChIJoSn9hevyNIgRBYpehK-Fhc0,E Town Bar & Grill,"304 Butler Street, Pittsburgh",40.4953954,-79.9452233,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.6,558.0
ChIJeZjZAuvyNIgRrlF_zW7ITyA,Cop Out Pierogies,"350 Butler Street, Pittsburgh",40.4962078,-79.9440616,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.8,407.0
ChIJxcFzDWfzNIgRqoS-FdQDcHU,Frozen chicken supplier,"Butler Street, Pittsburgh",40.4851749,-79.94629789999999,"store,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,,
ChIJhYoqNADzNIgRRj-lA7xRTRU,Reno's Deli,"342 Butler Street, Pittsburgh",40.496139,-79.944288,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.8,20.0
ChIJ66UGuxPzNIgR6PU7Pa3uDPs,Hong Kong Taste,"366 Butler Street, Etna",40.4967683,-79.9437313,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,3.5,70.0
ChIJi00kCQPzNIgRzjukcb4TVh4,Senza,"372 Butler Street, Pittsburgh",40.49685909999999,-79.94382209999999,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.7,76.0
ChIJFfHe-oPzNIgRrDQMtsSgysY,Il Forno Pizza,"376 Butler Street, Pittsburgh",40.4970705,-79.9436985,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.3,8.0
